Date,Open,Close,Volume,Date_2
2010-08-13,1.212,1.221333,9510000,2010-08-13
2010-08-14,1.212,1.221333,9510000,2010-08-14
2010-08-15,1.212,1.221333,9510000,2010-08-15
2010-08-16,1.23,1.252,7287000,2010-08-16
2010-08-17,1.264,1.276667,6718500,2010-08-17
2010-08-18,1.306,1.251333,9019500,2010-08-18
2010-08-19,1.236,1.252667,8686500,2010-08-19
2010-08-20,1.243333,1.273333,4440000,2010-08-20
2010-08-21,1.243333,1.273333,4440000,2010-08-21
2010-08-22,1.243333,1.273333,4440000,2010-08-22
2010-08-23,1.272667,1.342,16321500,2010-08-23
2010-08-24,1.283333,1.28,10096500,2010-08-24
2010-08-25,1.277333,1.326667,7549500,2010-08-25
2010-08-26,1.326,1.316667,6507000,2010-08-26
2010-08-27,1.316667,1.313333,5694000,2010-08-27
2010-08-28,1.316667,1.313333,5694000,2010-08-28
2010-08-29,1.316667,1.313333,5694000,2010-08-29
2010-08-30,1.313333,1.324667,10992000,2010-08-30
2010-08-31,1.310667,1.298667,3016500,2010-08-31
2010-09-01,1.308,1.363333,7423500,2010-09-01
2010-09-02,1.358,1.404,7306500,2010-09-02
2010-09-03,1.391333,1.403333,6519000,2010-09-03
2010-09-04,1.391333,1.403333,6519000,2010-09-04
2010-09-05,1.391333,1.403333,6519000,2010-09-05
2010-09-07,1.374,1.369333,3651000,2010-09-07
2010-09-08,1.377333,1.393333,4326000,2010-09-08
2010-09-09,1.4,1.380667,5643000,2010-09-09
2010-09-10,1.383333,1.344667,5799000,2010-09-10
2010-09-11,1.383333,1.344667,5799000,2010-09-11
2010-09-12,1.383333,1.344667,5799000,2010-09-12
2010-09-13,1.392667,1.381333,5412000,2010-09-13
2010-09-14,1.369333,1.408,9820500,2010-09-14
2010-09-15,1.398667,1.465333,10269000,2010-09-15
2010-09-16,1.476667,1.396,40267500,2010-09-16
2010-09-17,1.401333,1.348667,17977500,2010-09-17
2010-09-18,1.401333,1.348667,17977500,2010-09-18
2010-09-19,1.401333,1.348667,17977500,2010-09-19
2010-09-20,1.378,1.404,14212500,2010-09-20
2010-09-21,1.392667,1.384667,11940000,2010-09-21
2010-09-22,1.391333,1.324667,14443500,2010-09-22
2010-09-23,1.326,1.304,10021500,2010-09-23
2010-09-24,1.33,1.34,8683500,2010-09-24
2010-09-25,1.33,1.34,8683500,2010-09-25
2010-09-26,1.33,1.34,8683500,2010-09-26
2010-09-27,1.36,1.368667,6279000,2010-09-27
2010-09-28,1.402667,1.426667,18217500,2010-09-28
2010-09-29,1.412667,1.465333,29539500,2010-09-29
2010-09-30,1.466667,1.360667,32937000,2010-09-30
2010-10-01,1.379333,1.373333,8965500,2010-10-01
2010-10-02,1.379333,1.373333,8965500,2010-10-02
2010-10-03,1.379333,1.373333,8965500,2010-10-03
2010-10-04,1.362,1.399333,9654000,2010-10-04
2010-10-05,1.41,1.408,4980000,2010-10-05
2010-10-06,1.404,1.364,4701000,2010-10-06
2010-10-07,1.371333,1.362,2115000,2010-10-07
2010-10-08,1.362,1.362,4017000,2010-10-08
2010-10-09,1.362,1.362,4017000,2010-10-09
2010-10-10,1.362,1.362,4017000,2010-10-10
2010-10-11,1.362667,1.349333,2568000,2010-10-11
2010-10-12,1.346667,1.349333,3660000,2010-10-12
2010-10-13,1.376,1.369333,4773000,2010-10-13
2010-10-14,1.4,1.383333,4422000,2010-10-14
2010-10-15,1.392667,1.369333,4270500,2010-10-15
2010-10-16,1.392667,1.369333,4270500,2010-10-16
2010-10-17,1.392667,1.369333,4270500,2010-10-17
2010-10-18,1.368,1.348667,2442000,2010-10-18
2010-10-19,1.346667,1.336667,3678000,2010-10-19
2010-10-20,1.344,1.376667,4687500,2010-10-20
2010-10-21,1.374,1.383333,6256500,2010-10-21
2010-10-22,1.378667,1.381333,2416500,2010-10-22
2010-10-23,1.378667,1.381333,2416500,2010-10-23
2010-10-24,1.378667,1.381333,2416500,2010-10-24
2010-10-25,1.396,1.39,1777500,2010-10-25
2010-10-26,1.386667,1.424,9913500,2010-10-26
2010-10-27,1.416667,1.4,5347500,2010-10-27
2010-10-28,1.426,1.412667,3363000,2010-10-28
2010-10-29,1.409333,1.456,4209000,2010-10-29
2010-10-30,1.409333,1.456,4209000,2010-10-30
2010-10-31,1.409333,1.456,4209000,2010-10-31
2010-11-01,1.462667,1.427333,6837000,2010-11-01
2010-11-02,1.445333,1.416667,4837500,2010-11-02
2010-11-03,1.418667,1.451333,5589000,2010-11-03
2010-11-04,1.506667,1.66,28110000,2010-11-04
2010-11-05,1.658,1.629333,15165000,2010-11-05
2010-11-06,1.658,1.629333,15165000,2010-11-06
2010-11-07,1.658,1.629333,15165000,2010-11-07
2010-11-08,1.633333,1.665333,7642500,2010-11-08
2010-11-09,1.666667,1.642,14346000,2010-11-09
2010-11-10,1.632,1.957333,45907500,2010-11-10
2010-11-11,1.906667,1.869333,29179500,2010-11-11
2010-11-12,1.883333,1.989333,40936500,2010-11-12
2010-11-13,1.883333,1.989333,40936500,2010-11-13
2010-11-14,1.883333,1.989333,40936500,2010-11-14
2010-11-15,2.014667,2.053333,39343500,2010-11-15
2010-11-16,2.066667,1.978,20214000,2010-11-16
2010-11-17,2.013333,1.966,11250000,2010-11-17
2010-11-18,2.044667,1.992667,14341500,2010-11-18
2010-11-19,2.010667,2.066,17257500,2010-11-19
2010-11-20,2.010667,2.066,17257500,2010-11-20
2010-11-21,2.010667,2.066,17257500,2010-11-21
2010-11-22,2.104667,2.226667,22945500,2010-11-22
2010-11-23,2.219333,2.304667,23667000,2010-11-23
2010-11-24,2.351333,2.364667,21375000,2010-11-24
2010-11-26,2.373333,2.354667,5259000,2010-11-26
2010-11-27,2.373333,2.354667,5259000,2010-11-27
2010-11-28,2.373333,2.354667,5259000,2010-11-28
2010-11-29,2.360667,2.288667,17184000,2010-11-29
2010-11-30,2.249333,2.355333,33339000,2010-11-30
2010-12-01,2.391333,2.29,19488000,2010-12-01
2010-12-02,2.267333,2.156667,30105000,2010-12-02
2010-12-03,2.134,2.099333,17401500,2010-12-03
2010-12-04,2.134,2.099333,17401500,2010-12-04
2010-12-05,2.134,2.099333,17401500,2010-12-05
2010-12-06,2.09,2.020667,19116000,2010-12-06
2010-12-07,2.032667,2.104,19669500,2010-12-07
2010-12-08,2.165333,2.158,9900000,2010-12-08
2010-12-09,2.167333,2.136667,6090000,2010-12-09
2010-12-10,2.136667,2.101333,6441000,2010-12-10
2010-12-11,2.136667,2.101333,6441000,2010-12-11
2010-12-12,2.136667,2.101333,6441000,2010-12-12
2010-12-13,2.109333,2.036667,6156000,2010-12-13
2010-12-14,2.019333,1.902,26485500,2010-12-14
2010-12-15,1.911333,1.973333,11143500,2010-12-15
2010-12-16,2.0,2.054,11851500,2010-12-16
2010-12-17,2.089333,2.090667,12195000,2010-12-17
2010-12-18,2.089333,2.090667,12195000,2010-12-18
2010-12-19,2.089333,2.090667,12195000,2010-12-19
2010-12-20,2.109333,2.113333,7851000,2010-12-20
2010-12-21,2.12,2.150667,11665500,2010-12-21
2010-12-22,2.15,2.175333,12499500,2010-12-22
2010-12-23,2.084,2.006,23289000,2010-12-23
2010-12-27,1.868,1.703333,139528500,2010-12-27
2010-12-28,1.723333,1.760667,60844500,2010-12-28
2010-12-29,1.802,1.848667,49788000,2010-12-29
2010-12-30,1.846667,1.766667,30616500,2010-12-30
2010-12-31,1.771333,1.775333,21268500,2010-12-31
2011-01-01,1.771333,1.775333,21268500,2011-01-01
2011-01-02,1.771333,1.775333,21268500,2011-01-02
2011-01-03,1.789333,1.774667,19245000,2011-01-03
2011-01-04,1.777333,1.778,17811000,2011-01-04
2011-01-05,1.765333,1.788667,21700500,2011-01-05
2011-01-06,1.788667,1.858667,30918000,2011-01-06
2011-01-07,1.866667,1.882667,33718500,2011-01-07
2011-01-08,1.866667,1.882667,33718500,2011-01-08
2011-01-09,1.866667,1.882667,33718500,2011-01-09
2011-01-10,1.878,1.896667,20140500,2011-01-10
2011-01-11,1.906,1.797333,25653000,2011-01-11
2011-01-12,1.800667,1.797333,14466000,2011-01-12
2011-01-13,1.797333,1.748,10854000,2011-01-13
2011-01-14,1.743333,1.716667,17880000,2011-01-14
2011-01-15,1.743333,1.716667,17880000,2011-01-15
2011-01-16,1.743333,1.716667,17880000,2011-01-16
2011-01-18,1.698667,1.709333,24325500,2011-01-18
2011-01-19,1.684667,1.602,35572500,2011-01-19
2011-01-20,1.602,1.508,34198500,2011-01-20
2011-01-21,1.541333,1.536,18255000,2011-01-21
2011-01-22,1.541333,1.536,18255000,2011-01-22
2011-01-23,1.541333,1.536,18255000,2011-01-23
2011-01-24,1.568667,1.632667,24676500,2011-01-24
2011-01-25,1.643333,1.645333,19072500,2011-01-25
2011-01-26,1.647333,1.65,16198500,2011-01-26
2011-01-27,1.649333,1.661333,13435500,2011-01-27
2011-01-28,1.658667,1.600667,15726000,2011-01-28
2011-01-29,1.658667,1.600667,15726000,2011-01-29
2011-01-30,1.658667,1.600667,15726000,2011-01-30
2011-01-31,1.603333,1.606667,12454500,2011-01-31
2011-02-01,1.620667,1.594,10617000,2011-02-01
2011-02-02,1.610667,1.596,8542500,2011-02-02
2011-02-03,1.588,1.575333,7680000,2011-02-03
2011-02-04,1.562667,1.564,8160000,2011-02-04
2011-02-05,1.562667,1.564,8160000,2011-02-05
2011-02-06,1.562667,1.564,8160000,2011-02-06
2011-02-07,1.550667,1.538,13426500,2011-02-07
2011-02-08,1.585333,1.632667,52573500,2011-02-08
2011-02-09,1.608667,1.547333,39534000,2011-02-09
2011-02-10,1.550667,1.548,12541500,2011-02-10
2011-02-11,1.55,1.55,9517500,2011-02-11
2011-02-12,1.55,1.55,9517500,2011-02-12
2011-02-13,1.55,1.55,9517500,2011-02-13
2011-02-14,1.576,1.538667,19246500,2011-02-14
2011-02-15,1.534,1.522667,14305500,2011-02-15
2011-02-16,1.54,1.648667,61726500,2011-02-16
2011-02-17,1.642,1.573333,39276000,2011-02-17
2011-02-18,1.555333,1.545333,35560500,2011-02-18
2011-02-19,1.555333,1.545333,35560500,2011-02-19
2011-02-20,1.555333,1.545333,35560500,2011-02-20
2011-02-22,1.525333,1.458,30969000,2011-02-22
2011-02-23,1.478667,1.455333,24084000,2011-02-23
2011-02-24,1.452,1.502,15829500,2011-02-24
2011-02-25,1.520667,1.574,20194500,2011-02-25
2011-02-26,1.520667,1.574,20194500,2011-02-26
2011-02-27,1.520667,1.574,20194500,2011-02-27
2011-02-28,1.582667,1.592667,15768000,2011-02-28
2011-03-01,1.603333,1.596,16596000,2011-03-01
2011-03-02,1.588,1.601333,9949500,2011-03-02
2011-03-03,1.632,1.624,9603000,2011-03-03
2011-03-04,1.632,1.663333,23701500,2011-03-04
2011-03-05,1.632,1.663333,23701500,2011-03-05
2011-03-06,1.632,1.663333,23701500,2011-03-06
2011-03-07,1.662,1.662667,30504000,2011-03-07
2011-03-08,1.64,1.644,20998500,2011-03-08
2011-03-09,1.644,1.648,13872000,2011-03-09
2011-03-10,1.629333,1.600667,15255000,2011-03-10
2011-03-11,1.59,1.604667,13962000,2011-03-11
2011-03-12,1.59,1.604667,13962000,2011-03-12
2011-03-13,1.59,1.604667,13962000,2011-03-13
2011-03-14,1.588,1.55,17490000,2011-03-14
2011-03-15,1.48,1.53,19782000,2011-03-15
2011-03-16,1.524,1.521333,17545500,2011-03-16
2011-03-17,1.549333,1.520667,13839000,2011-03-17
2011-03-18,1.546,1.530667,10318500,2011-03-18
2011-03-19,1.546,1.530667,10318500,2011-03-19
2011-03-20,1.546,1.530667,10318500,2011-03-20
2011-03-21,1.536667,1.515333,6175500,2011-03-21
2011-03-22,1.515333,1.479333,8743500,2011-03-22
2011-03-23,1.474,1.480667,6342000,2011-03-23
2011-03-24,1.476,1.488667,6933000,2011-03-24
2011-03-25,1.495333,1.516667,8520000,2011-03-25
2011-03-26,1.495333,1.516667,8520000,2011-03-26
2011-03-27,1.495333,1.516667,8520000,2011-03-27
2011-03-28,1.513333,1.55,15871500,2011-03-28
2011-03-29,1.553333,1.594667,11331000,2011-03-29
2011-03-30,1.607333,1.580667,18349500,2011-03-30
2011-03-31,1.77,1.85,172767000,2011-03-31
2011-04-01,1.83,1.777333,42972000,2011-04-01
2011-04-02,1.83,1.777333,42972000,2011-04-02
2011-04-03,1.83,1.777333,42972000,2011-04-03
2011-04-04,1.788667,1.722,39139500,2011-04-04
2011-04-05,1.726667,1.78,47713500,2011-04-05
2011-04-06,1.799333,1.766,19324500,2011-04-06
2011-04-07,1.79,1.816,42154500,2011-04-07
2011-04-08,1.838667,1.766,29196000,2011-04-08
2011-04-09,1.838667,1.766,29196000,2011-04-09
2011-04-10,1.838667,1.766,29196000,2011-04-10
2011-04-11,1.764667,1.684667,20541000,2011-04-11
2011-04-12,1.672,1.643333,20361000,2011-04-12
2011-04-13,1.675333,1.662,18172500,2011-04-13
2011-04-14,1.658,1.676,14751000,2011-04-14
2011-04-15,1.71,1.705333,14152500,2011-04-15
2011-04-16,1.71,1.705333,14152500,2011-04-16
2011-04-17,1.71,1.705333,14152500,2011-04-17
2011-04-18,1.675333,1.668667,15508500,2011-04-18
2011-04-19,1.684,1.677333,8230500,2011-04-19
2011-04-20,1.713333,1.716667,12558000,2011-04-20
2011-04-21,1.723333,1.782667,20791500,2011-04-21
2011-04-25,1.78,1.759333,12013500,2011-04-25
2011-04-26,1.777333,1.795333,21000000,2011-04-26
2011-04-27,1.795333,1.805333,14953500,2011-04-27
2011-04-28,1.804667,1.844,24000000,2011-04-28
2011-04-29,1.846,1.84,10890000,2011-04-29
2011-04-30,1.846,1.84,10890000,2011-04-30
2011-05-01,1.846,1.84,10890000,2011-05-01
2011-05-02,1.84,1.83,11769000,2011-05-02
2011-05-03,1.825333,1.791333,13708500,2011-05-03
2011-05-04,1.785333,1.779333,15667500,2011-05-04
2011-05-05,1.813333,1.762667,18277500,2011-05-05
2011-05-06,1.793333,1.808,14725500,2011-05-06
2011-05-07,1.793333,1.808,14725500,2011-05-07
2011-05-08,1.793333,1.808,14725500,2011-05-08
2011-05-09,1.8,1.860667,13746000,2011-05-09
2011-05-10,1.882667,1.888667,23029500,2011-05-10
2011-05-11,1.88,1.804667,14437500,2011-05-11
2011-05-12,1.804667,1.844667,9420000,2011-05-12
2011-05-13,1.866667,1.836667,9922500,2011-05-13
2011-05-14,1.866667,1.836667,9922500,2011-05-14
2011-05-15,1.866667,1.836667,9922500,2011-05-15
2011-05-16,1.866,1.773333,11335500,2011-05-16
2011-05-17,1.8,1.730667,18513000,2011-05-17
2011-05-18,1.74,1.756667,10942500,2011-05-18
2011-05-19,1.802,1.88,39826500,2011-05-19
2011-05-20,1.884,1.864667,12637500,2011-05-20
2011-05-21,1.884,1.864667,12637500,2011-05-21
2011-05-22,1.884,1.864667,12637500,2011-05-22
2011-05-23,1.841333,1.788,12954000,2011-05-23
2011-05-24,1.801333,1.781333,9205500,2011-05-24
2011-05-25,1.793333,1.932,70396500,2011-05-25
2011-05-26,1.921333,1.965333,50053500,2011-05-26
2011-05-27,1.969333,1.97,25306500,2011-05-27
2011-05-28,1.969333,1.97,25306500,2011-05-28
2011-05-29,1.969333,1.97,25306500,2011-05-29
2011-05-31,1.979333,2.009333,49357500,2011-05-31
2011-06-01,2.0,1.901333,22948500,2011-06-01
2011-06-02,1.901333,1.917333,14794500,2011-06-02
2011-06-03,1.996667,2.008667,93138000,2011-06-03
2011-06-04,1.996667,2.008667,93138000,2011-06-04
2011-06-05,1.996667,2.008667,93138000,2011-06-05
2011-06-06,2.006667,1.913333,34966500,2011-06-06
2011-06-07,1.929333,1.891333,18331500,2011-06-07
2011-06-08,1.896,1.808,25438500,2011-06-08
2011-06-09,1.828667,1.841333,24048000,2011-06-09
2011-06-10,1.834667,1.857333,23499000,2011-06-10
2011-06-11,1.834667,1.857333,23499000,2011-06-11
2011-06-12,1.834667,1.857333,23499000,2011-06-12
2011-06-13,1.871333,1.895333,25701000,2011-06-13
2011-06-14,1.902667,1.906667,23601000,2011-06-14
2011-06-15,1.896,1.821333,20175000,2011-06-15
2011-06-16,1.844667,1.766667,27633000,2011-06-16
2011-06-17,1.791333,1.766667,25710000,2011-06-17
2011-06-18,1.791333,1.766667,25710000,2011-06-18
2011-06-19,1.791333,1.766667,25710000,2011-06-19
2011-06-20,1.752667,1.734,23067000,2011-06-20
2011-06-21,1.749333,1.835333,22440000,2011-06-21
2011-06-22,1.824667,1.814,22134000,2011-06-22
2011-06-23,1.813333,1.847333,17550000,2011-06-23
2011-06-24,1.842667,1.838,54127500,2011-06-24
2011-06-25,1.842667,1.838,54127500,2011-06-25
2011-06-26,1.842667,1.838,54127500,2011-06-26
2011-06-27,1.848667,1.830667,27141000,2011-06-27
2011-06-28,1.852667,1.874,13338000,2011-06-28
2011-06-29,1.9,1.886,21927000,2011-06-29
2011-06-30,1.9,1.942,14200500,2011-06-30
2011-07-01,1.938,1.934667,12823500,2011-07-01
2011-07-02,1.938,1.934667,12823500,2011-07-02
2011-07-03,1.938,1.934667,12823500,2011-07-03
2011-07-05,1.934667,1.942667,14940000,2011-07-05
2011-07-06,1.942667,1.930667,13903500,2011-07-06
2011-07-07,1.942667,1.982,19918500,2011-07-07
2011-07-08,1.992667,1.920667,18609000,2011-07-08
2011-07-09,1.992667,1.920667,18609000,2011-07-09
2011-07-10,1.992667,1.920667,18609000,2011-07-10
2011-07-11,1.893333,1.89,14637000,2011-07-11
2011-07-12,1.891333,1.878,15681000,2011-07-12
2011-07-13,1.895333,1.909333,15990000,2011-07-13
2011-07-14,1.902,1.840667,17385000,2011-07-14
2011-07-15,1.852667,1.838667,10635000,2011-07-15
2011-07-16,1.852667,1.838667,10635000,2011-07-16
2011-07-17,1.852667,1.838667,10635000,2011-07-17
2011-07-18,1.822667,1.815333,12778500,2011-07-18
2011-07-19,1.838667,1.859333,15391500,2011-07-19
2011-07-20,1.866667,1.912667,45724500,2011-07-20
2011-07-21,1.927333,1.913333,15172500,2011-07-21
2011-07-22,1.913333,1.952667,8752500,2011-07-22
2011-07-23,1.913333,1.952667,8752500,2011-07-23
2011-07-24,1.913333,1.952667,8752500,2011-07-24
2011-07-25,1.934,1.899333,10099500,2011-07-25
2011-07-26,1.887333,1.866667,11409000,2011-07-26
2011-07-27,1.9,1.842667,14377500,2011-07-27
2011-07-28,1.84,1.878,14080500,2011-07-28
2011-07-29,1.853333,1.878,14223000,2011-07-29
2011-07-30,1.853333,1.878,14223000,2011-07-30
2011-07-31,1.853333,1.878,14223000,2011-07-31
2011-08-01,1.911333,1.918,17473500,2011-08-01
2011-08-02,1.912667,1.822667,23241000,2011-08-02
2011-08-03,1.833333,1.813333,26917500,2011-08-03
2011-08-04,1.767333,1.65,45967500,2011-08-04
2011-08-05,1.666,1.616,29466000,2011-08-05
2011-08-06,1.666,1.616,29466000,2011-08-06
2011-08-07,1.666,1.616,29466000,2011-08-07
2011-08-08,1.54,1.576,39127500,2011-08-08
2011-08-09,1.61,1.670667,20001000,2011-08-09
2011-08-10,1.696,1.588,23463000,2011-08-10
2011-08-11,1.602667,1.686667,12547500,2011-08-11
2011-08-12,1.706667,1.754,15136500,2011-08-12
2011-08-13,1.706667,1.754,15136500,2011-08-13
2011-08-14,1.706667,1.754,15136500,2011-08-14
2011-08-15,1.774667,1.748667,11079000,2011-08-15
2011-08-16,1.742,1.74,8065500,2011-08-16
2011-08-17,1.759333,1.722,9655500,2011-08-17
2011-08-18,1.666667,1.617333,15849000,2011-08-18
2011-08-19,1.590667,1.486667,20629500,2011-08-19
2011-08-20,1.590667,1.486667,20629500,2011-08-20
2011-08-21,1.590667,1.486667,20629500,2011-08-21
2011-08-22,1.540667,1.463333,14791500,2011-08-22
2011-08-23,1.462,1.530667,13035000,2011-08-23
2011-08-24,1.54,1.591333,10264500,2011-08-24
2011-08-25,1.591333,1.540667,10197000,2011-08-25
2011-08-26,1.514,1.582,11427000,2011-08-26
2011-08-27,1.514,1.582,11427000,2011-08-27
2011-08-28,1.514,1.582,11427000,2011-08-28
2011-08-29,1.614667,1.647333,12051000,2011-08-29
2011-08-30,1.633333,1.642,5493000,2011-08-30
2011-08-31,1.653333,1.649333,12357000,2011-08-31
2011-09-01,1.644,1.6,12721500,2011-09-01
2011-09-02,1.577333,1.538,11548500,2011-09-02
2011-09-03,1.577333,1.538,11548500,2011-09-03
2011-09-04,1.577333,1.538,11548500,2011-09-04
2011-09-06,1.5,1.529333,12147000,2011-09-06
2011-09-07,1.559333,1.589333,6888000,2011-09-07
2011-09-08,1.572,1.574,7585500,2011-09-08
2011-09-09,1.558,1.531333,10039500,2011-09-09
2011-09-10,1.558,1.531333,10039500,2011-09-10
2011-09-11,1.558,1.531333,10039500,2011-09-11
2011-09-12,1.5,1.525333,8499000,2011-09-12
2011-09-13,1.534,1.605333,10897500,2011-09-13
2011-09-14,1.616667,1.622667,12462000,2011-09-14
2011-09-15,1.638667,1.654667,8439000,2011-09-15
2011-09-16,1.652,1.72,21256500,2011-09-16
2011-09-17,1.652,1.72,21256500,2011-09-17
2011-09-18,1.652,1.72,21256500,2011-09-18
2011-09-19,1.663333,1.718,17361000,2011-09-19
2011-09-20,1.732,1.734,17706000,2011-09-20
2011-09-21,1.73,1.723333,14814000,2011-09-21
2011-09-22,1.709333,1.708667,11637000,2011-09-22
2011-09-23,1.699333,1.758667,17346000,2011-09-23
2011-09-24,1.699333,1.758667,17346000,2011-09-24
2011-09-25,1.699333,1.758667,17346000,2011-09-25
2011-09-26,1.768,1.701333,14022000,2011-09-26
2011-09-27,1.733333,1.746,10117500,2011-09-27
2011-09-28,1.733333,1.639333,10849500,2011-09-28
2011-09-29,1.714667,1.608,13944000,2011-09-29
2011-09-30,1.653333,1.626,20041500,2011-09-30
2011-10-01,1.653333,1.626,20041500,2011-10-01
2011-10-02,1.653333,1.626,20041500,2011-10-02
2011-10-03,1.663333,1.582,15348000,2011-10-03
2011-10-04,1.552667,1.577333,18004500,2011-10-04
2011-10-05,1.602,1.691333,18442500,2011-10-05
2011-10-06,1.691333,1.797333,26536500,2011-10-06
2011-10-07,1.798667,1.799333,19674000,2011-10-07
2011-10-08,1.798667,1.799333,19674000,2011-10-08
2011-10-09,1.798667,1.799333,19674000,2011-10-09
2011-10-10,1.820667,1.858667,13852500,2011-10-10
2011-10-11,1.834,1.840667,8635500,2011-10-11
2011-10-12,1.816667,1.853333,16851000,2011-10-12
2011-10-13,1.842,1.862667,15652500,2011-10-13
2011-10-14,1.866667,1.87,21007500,2011-10-14
2011-10-15,1.866667,1.87,21007500,2011-10-15
2011-10-16,1.866667,1.87,21007500,2011-10-16
2011-10-17,1.857333,1.828,11317500,2011-10-17
2011-10-18,1.82,1.889333,14995500,2011-10-18
2011-10-19,1.868,1.838,11893500,2011-10-19
2011-10-20,1.829333,1.822667,14995500,2011-10-20
2011-10-21,1.826667,1.868667,17139000,2011-10-21
2011-10-22,1.826667,1.868667,17139000,2011-10-22
2011-10-23,1.826667,1.868667,17139000,2011-10-23
2011-10-24,1.858,1.903333,14109000,2011-10-24
2011-10-25,1.882,1.883333,9816000,2011-10-25
2011-10-26,1.879333,1.865333,7657500,2011-10-26
2011-10-27,1.889333,1.917333,13041000,2011-10-27
2011-10-28,1.9,1.991333,18960000,2011-10-28
2011-10-29,1.9,1.991333,18960000,2011-10-29
2011-10-30,1.9,1.991333,18960000,2011-10-30
2011-10-31,1.966667,1.958,17010000,2011-10-31
2011-11-01,1.892667,1.925333,9528000,2011-11-01
2011-11-02,1.933333,1.914,13129500,2011-11-02
2011-11-03,2.0,2.164,37645500,2011-11-03
2011-11-04,2.097333,2.154,45493500,2011-11-04
2011-11-05,2.097333,2.154,45493500,2011-11-05
2011-11-06,2.097333,2.154,45493500,2011-11-06
2011-11-07,2.109333,2.084667,18994500,2011-11-07
2011-11-08,2.091333,2.122667,17518500,2011-11-08
2011-11-09,2.058,2.058667,14305500,2011-11-09
2011-11-10,2.062667,2.088667,11209500,2011-11-10
2011-11-11,2.126667,2.242667,58024500,2011-11-11
2011-11-12,2.126667,2.242667,58024500,2011-11-12
2011-11-13,2.126667,2.242667,58024500,2011-11-13
2011-11-14,2.2,2.214667,19885500,2011-11-14
2011-11-15,2.194667,2.262,13365000,2011-11-15
2011-11-16,2.232,2.329333,27498000,2011-11-16
2011-11-17,2.3,2.245333,20239500,2011-11-17
2011-11-18,2.242667,2.173333,13542000,2011-11-18
2011-11-19,2.242667,2.173333,13542000,2011-11-19
2011-11-20,2.242667,2.173333,13542000,2011-11-20
2011-11-21,2.162667,2.117333,15474000,2011-11-21
2011-11-22,2.117333,2.138,10989000,2011-11-22
2011-11-23,2.117333,2.096667,6777000,2011-11-23
2011-11-25,2.103333,2.110667,3594000,2011-11-25
2011-11-26,2.103333,2.110667,3594000,2011-11-26
2011-11-27,2.103333,2.110667,3594000,2011-11-27
2011-11-28,2.133333,2.170667,10218000,2011-11-28
2011-11-29,2.166,2.116667,8866500,2011-11-29
2011-11-30,2.166667,2.182667,11404500,2011-11-30
2011-12-01,2.171333,2.173333,15453000,2011-12-01
2011-12-02,2.188667,2.22,12042000,2011-12-02
2011-12-03,2.188667,2.22,12042000,2011-12-03
2011-12-04,2.188667,2.22,12042000,2011-12-04
2011-12-05,2.235333,2.294667,17401500,2011-12-05
2011-12-06,2.28,2.324667,14277000,2011-12-06
